X03103;N03100;E03102;Q03101;N03056;P03053;G03052;T03130;T03131;T03020;T03017;T03016;T03014;P03010;P03011;P03012;P03013;G03024;G03022;L03026;T03036;T03037;P03030;P03031;P03032;G03042;P03033;P03064;P03065;G03072;G03070;G03071;P03066;T03050;T03051;T03057;T03060;T03081;T03082;T03083;T03084;T03085;T03086;P03000;P03001;G03003;T03004;T03002;P03007;C01901;N03160;C03161;C03165;C03160;C03168;C03166;V03120;G03022;T03121;V03171;V03173;Z03172;Z03170;I03180;F03180;C03170;C03171;V06002;F06004;I06003;Z06003;C03184;C03185;T06018;E06018;V06006;V06007;D06006;E06007;I06007;D06007;I06008;K06008;I06006;E06000
%;rpm;kW;%;krpm;bar;kg/h;degC;degC;degC;degC;degC;degC;bar;bar;bar;bar;ton/h;ton/h;%;degC;degC;bar;bar;bar;ton/h;bar;bar;bar;kg/h;kg/h;kg/h;bar;degC;degC;degC;degC;degC;degC;degC;degC;degC;degC;bar;bar;ton/h;degC;degC;bar;rpm;rpm;%/%;sec;Hz;%/%;%/sec;%;ton/h;degC;V;V;V;%;A;Gauss;V;%/V;V;Hz;A;<-1;V;V;degC;kW;V;V;deg;kW;A;deg;A;<0-1>;A;kW
43.7502;900.3820;436.1780;58.9670;14.4552;0.9952;2128.1700;59.1490;59.1650;82.5167;76.7208;82.6239;32.3218;1.9666;2.5725;1.8596;0.3999;30.6335;3.2245;49.9438;57.1995;49.5398;4.6607;4.0781;3.1223;19.9823;0.9558;9.9670;9.4923;93.9067;323.4680;229.5520;0.4750;79.9210;48.5010;358.0440;318.5750;333.1020;337.1890;340.3290;339.9010;340.6540;340.2040;2.7966;2.1824;57.8788;25.0930;20.0000;0.1859;912.1260;900.3760;23.6000;1.4823;1.7928;0.3000;0.3000;89.4741;3.2245;2.4571;441.1000;440.2320;440.2460;46.6561;20.3972;7706.5600;4.9984;2.5003;440.2450;60.0238;653.0670;0.8288;426.3600;455.8400;47.6948;3.7495;565.3880;185.5950;15.7788;1517.1300;2521.5400;37.9060;1989.6300;0.9000;1239.2600;412.7740
43.8569;900.3820;437.0480;59.1029;14.5165;0.9997;2133.6700;59.1897;59.2058;82.7029;77.0347;82.8127;32.2299;1.9666;2.5727;1.8597;0.3999;30.6466;3.5067;49.9438;57.2309;49.5482;4.6607;4.0781;3.1223;19.9843;0.9558;9.9670;9.4922;94.0767;323.4680;229.3910;0.4749;80.1789;48.2929;358.6020;318.9420;333.8720;337.9160;341.1090;340.6440;341.4170;340.9690;2.7966;2.1824;57.8791;25.0746;20.0000;0.1859;912.1920;900.3760;23.6000;1.4823;1.7928;0.3000;0.3000;88.5575;3.5067;2.3781;441.1000;440.2320;440.1890;46.8538;20.4325;7718.0500;4.9984;2.5003;440.1890;60.0266;655.9150;0.8277;426.3600;455.8400;47.8088;3.7631;566.2030;186.3420;15.7957;1519.2200;2523.8500;37.8640;1992.5100;0.9000;1239.2600;413.9460
42.9516;900.5860;428.8240;57.8815;14.4752;0.9965;2129.9000;59.2229;59.2390;82.7437;76.6742;82.8483;33.6822;1.9665;2.5725;1.8597;0.3999;30.6879;4.0371;49.9438;57.2674;49.5547;4.6615;4.0789;3.1228;19.9883;0.9559;9.9670;9.4925;93.0301;323.5240;230.4930;0.4750;79.9808;48.0186;357.7600;318.2660;334.3380;338.3620;341.5590;341.0550;341.8470;341.4240;2.7969;2.1824;57.8795;25.4813;20.0000;0.1859;912.1850;900.5690;23.6000;1.4823;1.7928;0.3000;0.3000;86.8448;4.0371;2.2371;441.1000;440.2120;440.1940;46.5204;20.3828;7701.4900;4.9984;2.5003;440.1980;60.0391;644.2760;0.8205;426.3600;455.8400;47.9101;3.6591;565.2270;183.1190;15.4986;1516.2100;2520.5500;37.9123;1988.5900;0.9000;1239.2600;403.0630
40.7700;900.7870;401.0380;54.8763;14.0382;0.9637;2090.1200;59.2131;59.2289;82.4284;76.6014;82.5882;32.8554;1.9673;2.5737;1.8604;0.3999;30.6600;3.3344;49.9438;57.2732;49.5581;4.6627;4.0799;3.1237;19.9972;0.9561;9.9683;9.4925;88.6889;323.5940;234.9050;0.4751;78.0650;47.8694;351.5700;313.7540;332.9760;336.9290;340.1350;339.6070;340.4240;340.0020;2.7975;2.1828;57.8831;25.2585;20.0000;0.1859;911.7380;900.7610;23.6000;1.4823;1.7928;0.3000;0.3000;89.1246;3.3344;2.4300;441.1000;440.1960;440.2710;44.8616;20.1228;7614.5300;4.9984;2.5003;440.2900;60.0524;607.8240;0.8110;426.3600;455.8400;47.8105;3.2821;560.3500;173.6350;14.6070;1502.6500;2506.3700;38.1496;1971.0100;0.9000;1239.2600;375.9380
40.6564;900.6190;398.3940;54.7448;13.6551;0.9355;2055.5000;59.1944;59.2099;82.3758;77.3319;82.6136;30.4624;1.9673;2.5737;1.8604;0.3999;30.5970;2.5355;49.9438;57.2420;49.5425;4.6615;4.0790;3.1228;19.9918;0.9559;9.9688;9.4932;87.6475;323.5300;235.8550;0.4750;76.5265;48.6772;347.2080;310.7390;329.5580;333.4560;336.6060;336.0700;336.9260;336.5210;2.7969;2.1826;57.8879;24.5947;20.0000;0.1859;911.4990;900.5570;23.6000;1.4823;1.7928;0.3000;0.3000;91.7130;2.5355;2.6429;441.1000;440.1940;440.1920;44.9118;20.0893;7603.3300;4.9984;2.5003;440.1910;60.0385;604.5470;0.8132;426.3600;455.8400;47.6193;3.2227;558.0090;171.8760;14.5245;1496.9100;2500.6400;38.2686;1963.2900;0.9000;1239.2600;374.8230
40.6648;900.4790;396.0800;54.7346;13.5202;0.9256;2043.2900;59.1735;59.1912;82.7302;77.5201;82.9969;31.7594;1.9667;2.5730;1.8598;0.3999;30.6456;3.4968;49.9438;57.1966;49.5223;4.6611;4.0786;3.1226;19.9880;0.9558;9.9688;9.4932;87.1949;323.4610;236.2660;0.4749;76.0604;49.9709;346.4220;310.3660;326.6000;330.4710;333.5760;333.0290;333.9010;333.5250;2.7966;2.1826;57.8864;24.9644;20.0000;0.1859;911.4340;900.4840;23.6000;1.4823;1.7928;0.3000;0.3000;88.5897;3.4968;2.3799;441.1000;440.1860;440.1760;45.0370;20.1011;7607.2700;4.9984;2.5003;440.1740;60.0304;604.6860;0.8125;426.3600;455.8400;47.4093;3.2077;558.1020;171.8400;14.4456;1497.3100;2501.2200;38.2628;1963.9000;0.9000;1239.2600;374.5630
40.7547;900.4380;398.4050;54.8564;13.5602;0.9286;2046.9800;59.1595;59.1746;82.6681;76.9079;82.9079;33.3391;1.9663;2.5723;1.8595;0.3999;30.6739;3.8651;49.9422;57.1673;49.5153;4.6611;4.0786;3.1226;19.9842;0.9558;9.9688;9.4932;87.5494;323.4610;235.9200;0.4749;76.2748;50.6422;347.5240;311.2770;325.5920;329.4920;332.5790;332.0310;332.9120;332.5550;2.7966;2.1826;57.8864;25.3972;20.0000;0.1859;911.4340;900.4380;23.6000;1.4823;1.7928;0.3000;0.3000;87.3995;3.8651;2.2840;441.1000;440.1900;440.1840;44.9914;20.0991;7606.4100;4.9984;2.5003;440.1840;60.0304;605.6520;0.8137;426.3600;455.8400;47.2721;3.2243;558.0980;172.1090;14.5307;1497.3500;2501.2400;38.2620;1963.8500;0.9000;1239.2600;375.7320
40.5903;900.4380;396.4920;54.6219;13.5734;0.9295;2048.1400;59.1344;59.1495;82.3949;76.9021;82.6267;31.9543;1.9667;2.5728;1.8599;0.3999;30.6253;3.0057;49.9413;57.1333;49.5114;4.6611;4.0786;3.1226;19.9821;0.9559;9.9688;9.4932;87.2998;323.4680;236.1660;0.4750;76.3378;50.9135;347.8360;311.5550;325.2920;329.2140;332.2930;331.7880;332.6460;332.3390;2.7967;2.1826;57.8821;24.9936;20.0000;0.1859;911.4340;900.4380;23.6000;1.4823;1.7928;0.3000;0.3000;90.1857;3.0057;2.5176;441.1000;440.1900;440.1610;44.8569;20.0723;7597.6000;4.9984;2.5003;440.1670;60.0311;602.5120;0.8134;426.3600;455.8400;47.1458;3.1902;557.4810;171.2170;14.4696;1495.6200;2499.4400;38.2942;1961.5500;0.9000;1239.2600;373.5990
40.3728;900.4920;394.4970;54.3264;13.5548;0.9281;2046.4600;59.1069;59.1219;82.5144;77.4280;82.7667;30.8529;1.9670;2.5732;1.8601;0.3999;30.6126;2.8893;49.9413;57.1067;49.5074;4.6611;4.0786;3.1226;19.9821;0.9560;9.9688;9.4932;87.0457;323.4760;236.4300;0.4750;76.2604;51.1003;347.6540;311.4170;325.1670;329.0380;332.1330;331.6570;332.5080;332.1930;2.7966;2.1826;57.8821;24.6639;20.0000;0.1859;911.3800;900.4930;23.6000;1.4823;1.7928;0.3000;0.3000;90.5617;2.8893;2.5457;441.1000;440.1870;440.1210;44.8747;20.0738;7598.1100;4.9984;2.5003;440.1230;60.0321;600.3540;0.8105;426.3600;455.8400;47.0230;3.1632;557.4170;170.5830;14.4044;1495.2000;2499.0600;38.2935;1961.3700;0.9000;1239.2600;370.9470
40.3991;900.4970;393.9450;54.3504;13.5121;0.9250;2042.5700;59.0732;59.0882;82.6883;77.2991;82.9457;32.1836;1.9666;2.5727;1.8597;0.3999;30.6537;3.5807;49.9413;57.0768;49.5028;4.6611;4.0786;3.1226;19.9803;0.9559;9.9688;9.4932;86.8631;323.4680;236.5980;0.4750;76.0845;51.2955;347.1960;311.1250;324.8580;328.7430;331.8270;331.3930;332.2420;331.8730;2.7966;2.1826;57.8821;25.0173;20.0000;0.1859;911.3740;900.4980;23.6000;1.4823;1.7928;0.3000;0.3000;88.3189;3.5807;2.3586;441.1000;440.1870;440.1620;44.9017;20.0838;7601.4800;4.9984;2.5003;440.1560;60.0311;600.9000;0.8101;426.3600;455.8400;46.9060;3.1754;557.7320;170.7780;14.3659;1496.2000;2500.1000;38.2817;1962.4900;0.9000;1239.2600;371.1490
40.5123;900.4310;393.8190;54.4926;13.5000;0.9241;2041.4600;59.0459;59.0586;82.5357;76.9122;82.7803;32.6467;1.9665;2.5725;1.8597;0.3999;30.6517;3.4720;49.9413;57.0534;49.4960;4.6611;4.0786;3.1226;19.9785;0.9559;9.9688;9.4932;86.8180;323.4680;236.6340;0.4750;76.0347;51.3893;347.1250;311.0920;324.6540;328.5210;331.6110;331.2080;332.0570;331.6440;2.7966;2.1826;57.8821;25.1334;20.0000;0.1859;911.3140;900.4230;23.6000;1.4823;1.7928;0.3000;0.3000;88.6726;3.4720;2.3908;441.1000;440.1870;440.1690;45.0095;20.1033;7608.0000;4.9984;2.5003;440.1740;60.0311;602.9350;0.8100;426.3600;455.8400;46.8148;3.1835;558.1590;171.2670;14.3629;1497.4300;2501.4000;38.2586;1964.1600;0.9000;1239.2600;372.3210
41.1550;900.3560;400.7040;55.3784;13.5957;0.9313;2050.1800;59.0220;59.0370;82.4696;77.2142;82.7099;31.1908;1.9667;2.5728;1.8598;0.3999;30.6109;2.9139;49.9413;57.0292;49.4918;4.6611;4.0786;3.1226;19.9746;0.9558;9.9687;9.4932;87.9695;323.4320;235.4510;0.4750;76.4503;51.4821;348.6120;312.1870;324.8620;328.7250;331.8240;331.4330;332.2950;331.8500;2.7964;2.1824;57.8821;24.7165;20.0000;0.1859;911.3840;900.3740;23.6000;1.4823;1.7928;0.3000;0.3000;90.4809;2.9139;2.5402;441.1000;440.1910;440.2130;45.2687;20.1483;7623.1100;4.9984;2.5003;440.2140;60.0225;612.0290;0.8150;426.3600;455.8400;46.7632;3.2890;559.2330;173.9050;14.6159;1500.6400;2504.7300;38.2085;1968.1300;0.9000;1239.2600;380.3250
41.1511;900.3850;403.8180;55.3845;13.7217;0.9406;2061.6300;59.0142;59.0270;82.6562;77.3436;82.8858;31.6107;1.9667;2.5728;1.8598;0.3999;30.6363;3.3396;49.9413;57.0267;49.4918;4.6612;4.0786;3.1226;19.9747;0.9559;9.9687;9.4932;88.5100;323.4390;234.9420;0.4750;76.9678;51.4124;350.2190;313.3390;325.6860;329.5660;332.6770;332.3130;333.1560;332.6750;2.7964;2.1824;57.8789;24.8289;20.0000;0.1859;911.4420;900.3850;23.6000;1.4823;1.7928;0.3000;0.3000;89.0993;3.3396;2.4232;441.1000;440.1910;440.1870;45.1304;20.1241;7614.9700;4.9984;2.5003;440.1860;60.0276;611.1010;0.8167;426.3600;455.8400;46.7632;3.2851;558.7140;173.6820;14.7180;1499.0200;2502.9800;38.2307;1966.0900;0.9000;1239.2600;380.5120
41.0740;900.4420;402.4930;55.2681;13.7365;0.9416;2062.9200;58.9958;59.0109;82.6340;76.9315;82.8490;32.8477;1.9664;2.5725;1.8596;0.3999;30.6633;3.6850;49.9413;57.0232;49.4924;4.6612;4.0786;3.1228;19.9747;0.9559;9.9687;9.4932;88.3260;323.4390;235.1270;0.4750;76.9931;51.0770;350.0940;313.1860;326.4790;330.3290;333.4740;333.1260;333.9490;333.4310;2.7966;2.1824;57.8790;25.1682;20.0000;0.1859;911.5000;900.4400;23.6000;1.4823;1.7928;0.3000;0.3000;87.9823;3.6850;2.3323;441.1000;440.1910;440.1870;45.0734;20.1144;7611.4800;4.9984;2.5003;440.1860;60.0276;609.6840;0.8164;426.3600;455.8400;46.7495;3.2673;558.4990;173.2550;14.6739;1498.3500;2502.2300;38.2430;1965.1200;0.9000;1239.2600;379.4610
40.7404;900.5040;399.9140;54.8315;13.7087;0.9395;2060.4300;58.9843;58.9994;82.4636;76.9231;82.6872;32.0304;1.9668;2.5728;1.8599;0.3999;30.6349;3.1606;49.9413;57.0194;49.4924;4.6617;4.0786;3.1228;19.9767;0.9560;9.9687;9.4932;87.9971;323.4750;235.4850;0.4751;76.8542;50.8543;349.5520;312.7600;326.6950;330.5010;333.6910;333.3450;334.1600;333.5990;2.7966;2.1824;57.8790;24.9385;20.0000;0.1859;911.5000;900.5050;23.6000;1.4823;1.7928;0.3000;0.3000;89.6829;3.1606;2.4750;441.1000;440.1910;440.1680;44.8870;20.0807;7600.4300;4.9984;2.5003;440.1660;60.0325;604.7310;0.8147;426.3600;455.8400;46.7275;3.2225;557.7330;171.9380;14.5926;1496.1600;2499.9600;38.2808;1962.4300;0.9000;1239.2600;375.5900
40.5363;900.4970;395.9120;54.5409;13.5998;0.9314;2050.5000;58.9604;58.9754;82.5080;77.3262;82.7530;31.0632;1.9669;2.5730;1.8600;0.3999;30.6174;2.9614;49.9413;57.0075;49.4920;4.6617;4.0791;3.1230;19.9765;0.9561;9.9688;9.4932;87.2514;323.4750;236.2230;0.4751;76.3814;50.8342;348.0180;311.6320;326.2670;330.0760;333.2680;332.9190;333.7150;333.1440;2.7966;2.1824;57.8790;24.6692;20.0000;0.1859;911.4370;900.4970;23.6000;1.4823;1.7928;0.3000;0.3000;90.3280;2.9614;2.5268;441.1000;440.1910;440.1680;44.8374;20.0689;7596.4200;4.9984;2.5003;440.1660;60.0351;601.7290;0.8129;426.3600;455.8400;46.6691;3.1830;557.3630;170.9930;14.4511;1495.2300;2499.2200;38.2975;1961.1900;0.9000;1239.2600;372.8890
40.8356;900.4510;400.1330;54.9640;13.6127;0.9325;2051.7600;58.9522;58.9673;82.6598;77.2687;82.9046;31.9799;1.9666;2.5727;1.8597;0.3999;30.6456;3.4658;49.9413;56.9960;49.4881;4.6612;4.0787;3.1228;19.9735;0.9559;9.9688;9.4938;87.8555;323.4420;235.6000;0.4750;76.4606;51.0858;348.4960;312.0370;325.8410;329.5920;332.8080;332.4620;333.2770;332.6770;2.7966;2.1824;57.8790;24.9297;20.0000;0.1859;911.4370;900.4430;23.6000;1.4823;1.7928;0.3000;0.3000;88.6906;3.4658;2.3897;441.1000;440.1940;440.1610;45.1582;20.1257;7615.5200;4.9984;2.5003;440.1580;60.0283;607.9940;0.8129;426.3600;455.8400;46.6471;3.2591;558.7110;172.7870;14.5827;1498.8900;2502.8600;38.2316;1966.0300;0.9000;1239.2600;376.7850
40.9489;900.4200;399.1290;55.0906;13.6176;0.9328;2052.1200;58.9408;58.9564;82.5874;76.9648;82.8204;32.6119;1.9665;2.5725;1.8596;0.3999;30.6539;3.5438;49.9413;56.9876;49.4843;4.6616;4.0787;3.1228;19.9743;0.9559;9.9687;9.4938;87.6970;323.4680;235.7500;0.4750;76.4732;51.1075;348.5430;312.0690;325.8490;329.5920;332.8080;332.4740;333.2830;332.6520;2.7966;2.1824;57.8790;25.1073;20.0000;0.1859;911.4370;900.4280;23.6000;1.4823;1.7928;0.3000;0.3000;88.4395;3.5438;2.3707;441.1000;440.1880;440.1940;45.2262;20.1415;7620.8000;4.9984;2.5003;440.1950;60.0271;609.5840;0.8128;426.3600;455.8400;46.6289;3.2640;559.1170;173.2170;14.5447;1500.1700;2504.1800;38.2134;1967.5700;0.9000;1239.2600;377.7890
40.8529;900.4400;399.5370;54.9719;13.6426;0.9347;2054.3000;58.9331;58.9495;82.4855;77.0712;82.7183;31.7170;1.9667;2.5728;1.8599;0.3999;30.6292;3.1053;49.9413;56.9845;49.4843;4.6616;4.0788;3.1228;19.9743;0.9560;9.9687;9.4938;87.8003;323.4680;235.6520;0.4750;76.5699;51.0808;348.8720;312.2990;325.9930;329.6800;332.9340;332.5870;333.4020;332.7500;2.7966;2.1824;57.8790;24.8566;20.0000;0.1859;911.4370;900.4430;23.6000;1.4823;1.7928;0.3000;0.3000;89.8612;3.1053;2.4891;441.1000;440.1940;440.1670;45.0794;20.1147;7611.8400;4.9984;2.5003;440.1660;60.0293;607.3810;0.8136;426.3600;455.8400;46.6172;3.2433;558.4840;172.6070;14.5603;1498.3600;2502.2900;38.2441;1965.2400;0.9000;1239.2600;376.7720
40.7050;900.4420;398.4340;54.7748;13.6380;0.9343;2054.0000;58.9247;58.9413;82.5728;77.2982;82.8134;31.4219;1.9668;2.5730;1.8599;0.3999;30.6291;3.1639;49.9413;56.9765;49.4843;4.6617;4.0788;3.1228;19.9743;0.9560;9.9687;9.4938;87.6630;323.4690;235.8060;0.4750;76.5425;51.0700;348.7600;312.2160;326.0630;329.7250;333.0330;332.6280;333.4410;332.8220;2.7966;2.1824;57.8790;24.7718;20.0000;0.1859;911.4370;900.4450;23.6000;1.4823;1.7928;0.3000;0.3000;89.6703;3.1639;2.4716;441.1000;440.1940;440.1770;44.9144;20.0851;7601.9000;4.9984;2.5003;440.1770;60.0317;604.3780;0.8139;426.3600;455.8400;46.5960;3.2164;557.7830;171.7770;14.5327;1496.4000;2500.2400;38.2788;1962.7000;0.9000;1239.2600;375.0220
40.2474;900.5060;393.6150;54.1521;13.5792;0.9299;2048.6600;58.9095;58.9245;82.6154;77.1465;82.8544;32.1831;1.9668;2.5730;1.8599;0.3999;30.6512;3.4637;49.9387;56.9686;49.4843;4.6617;4.0791;3.1231;19.9746;0.9561;9.9688;9.4938;86.9825;323.4690;236.5060;0.4751;76.2813;51.0700;347.8990;311.5780;325.8750;329.5380;332.8380;332.4420;333.2630;332.6550;2.7966;2.1824;57.8790;24.9827;20.0000;0.1859;911.3730;900.5070;23.6000;1.4823;1.7928;0.3000;0.3000;88.6996;3.4637;2.3914;441.1000;440.1870;440.1530;44.6737;20.0417;7587.3300;4.9984;2.5003;440.1530;60.0357;597.4030;0.8112;426.3600;455.8400;46.5540;3.1426;556.7570;169.8400;14.3767;1493.4500;2497.1700;38.3285;1958.9500;0.9000;1239.2600;369.4430
40.0756;900.4970;390.0280;53.9072;13.4602;0.9210;2037.8400;58.8901;58.9050;82.4829;77.0537;82.7391;31.9497;1.9668;2.5730;1.8599;0.3999;30.6362;3.1950;49.9387;56.9568;49.4802;4.6617;4.0791;3.1231;19.9746;0.9561;9.9688;9.4938;86.2722;323.4690;237.2010;0.4751;75.7787;51.1452;346.3330;310.4440;325.1520;328.7970;332.1110;331.7170;332.5110;331.9380;2.7966;2.1824;57.8790;24.9163;20.0000;0.1859;911.3120;900.4990;23.6000;1.4823;1.7928;0.3000;0.3000;89.5710;3.1950;2.4654;441.1000;440.1870;440.1580;44.6070;20.0291;7583.4900;4.9984;2.5003;440.1580;60.0348;594.6880;0.8099;426.3600;455.8400;46.4764;3.1092;556.4290;169.0090;14.2490;1492.6200;2496.4700;38.3448;1957.8100;0.9000;1239.2600;367.1770
40.3514;900.4230;391.1340;54.2736;13.4093;0.9173;2033.2300;58.8732;58.8864;82.4963;77.3509;82.7691;31.0702;1.9668;2.5730;1.8600;0.3999;30.6152;2.9543;49.9387;56.9328;49.4718;4.6616;4.0791;3.1230;19.9722;0.9559;9.9688;9.4938;86.3428;323.4680;237.0970;0.4750;75.5877;51.4743;345.9570;310.2280;324.2650;327.8750;331.2220;330.8180;331.6200;331.0410;2.7966;2.1824;57.8828;24.6686;20.0000;0.1859;911.2540;900.4340;23.6000;1.4823;1.7928;0.3000;0.3000;90.3504;2.9543;2.5288;441.1000;440.1870;440.1830;44.7919;20.0595;7593.3100;4.9984;2.5003;440.1830;60.0269;598.8540;0.8112;426.3600;455.8400;46.3987;3.1472;557.0630;170.1730;14.2903;1494.6300;2498.5100;38.3152;1960.3600;0.9000;1239.2600;370.3900
41.2881;900.3100;401.8120;55.5601;13.5584;0.9286;2046.8300;58.8718;58.8875;82.6542;77.3258;82.9091;31.7751;1.9664;2.5724;1.8596;0.3999;30.6356;3.3923;49.9387;56.9248;49.4683;4.6609;4.0786;3.1225;19.9686;0.9558;9.9688;9.4938;88.0530;323.4030;235.3490;0.4750;76.2485;51.7607;348.3640;312.0550;324.3920;327.9710;331.3500;330.9440;331.7470;331.1380;2.7963;2.1824;57.8828;24.8640;20.0000;0.1859;911.3850;900.3050;23.6000;1.4823;1.7928;0.3000;0.3000;88.9270;3.3923;2.4092;441.1000;440.1880;440.2070;45.3686;20.1648;7628.6400;4.9984;2.5003;440.2080;60.0191;614.2760;0.8156;426.3600;455.8400;46.4075;3.3092;559.5640;174.5070;14.6624;1501.6600;2505.8200;38.1907;1969.4100;0.9000;1239.2600;382.0030
41.3514;900.3810;405.8680;55.6507;13.7652;0.9439;2065.5800;58.8795;58.8946;82.6383;76.9198;82.8507;32.8269;1.9664;2.5724;1.8595;0.3999;30.6609;3.6774;49.9387;56.9298;49.4732;4.6612;4.0786;3.1226;19.9688;0.9559;9.9688;9.4938;88.8413;323.4390;234.6040;0.4750;77.0962;51.5269;350.9220;313.8720;325.8490;329.3890;332.8010;332.4280;333.2090;332.5950;2.7964;2.1824;57.8779;25.1516;20.0000;0.1858;911.5040;900.3760;23.6000;1.4823;1.7928;0.3000;0.3000;88.0063;3.6774;2.3342;441.1000;440.1880;440.2070;45.3256;20.1600;7627.0000;4.9984;2.5003;440.2080;60.0239;614.9360;0.8167;426.3600;455.8400;46.4730;3.3246;559.5440;174.7450;14.7766;1501.3600;2505.4200;38.1919;1969.0600;0.9000;1239.2600;382.8840
41.3120;900.4390;405.5240;55.5964;13.8040;0.9467;2069.0100;58.8795;58.8946;82.4890;76.8995;82.6932;32.1288;1.9666;2.5725;1.8598;0.3999;30.6362;3.2258;49.9375;56.9415;49.4777;4.6616;4.0786;3.1228;19.9708;0.9560;9.9688;9.4938;88.8261;323.4390;234.6270;0.4751;77.2218;51.0401;351.0170;313.8570;326.9390;330.4630;333.8780;333.5750;334.3190;333.6880;2.7966;2.1824;57.8790;24.9523;20.0000;0.1858;911.5040;900.4390;23.6000;1.4823;1.7928;0.3000;0.3000;89.4706;3.2258;2.4572;441.1000;440.1880;440.1880;45.2842;20.1519;7624.4700;4.9984;2.5003;440.1880;60.0275;614.1700;0.8167;426.3600;455.8400;46.5230;3.3160;559.4270;174.5410;14.7646;1500.8500;2504.9900;38.1998;1968.4900;0.9000;1239.2600;382.4120
40.7932;900.5150;400.8580;54.9035;13.7665;0.9438;2065.6500;58.8822;58.8946;82.5273;77.2172;82.7476;31.3382;1.9669;2.5730;1.8600;0.3999;30.6253;3.0653;49.9375;56.9495;49.4811;4.6621;4.0792;3.1231;19.9733;0.9561;9.9688;9.4934;88.2379;323.4720;235.2540;0.4751;77.0282;50.7408;350.2140;313.2190;327.3200;330.8470;334.2630;334.0080;334.7200;334.1030;2.7966;2.1824;57.8790;24.7299;20.0000;0.1859;911.5040;900.5140;23.6000;1.4823;1.7928;0.3000;0.3000;89.9913;3.0653;2.4988;441.1000;440.1880;440.1620;44.9411;20.0923;7604.3000;4.9984;2.5003;440.1710;60.0357;605.9290;0.8144;426.3600;455.8400;46.5442;3.2374;558.0890;172.3390;14.6219;1497.0600;2500.8600;38.2629;1963.6200;0.9000;1239.2600;376.2290
40.7169;900.4710;398.3250;54.7907;13.6455;0.9348;2054.6600;58.8750;58.8903;82.6104;77.2113;82.8518;31.9185;1.9668;2.5730;1.8599;0.3999;30.6437;3.3849;49.9375;56.9531;49.4811;4.6619;4.0791;3.1230;19.9733;0.9560;9.9688;9.4934;87.6440;323.4720;235.8270;0.4751;76.5123;50.7045;348.5530;312.0050;326.8370;330.3640;333.7890;333.5440;334.2410;333.6040;2.7969;2.1824;57.8790;24.8968;20.0000;0.1859;911.4350;900.4910;23.6000;1.4823;1.7928;0.3000;0.3000;88.9540;3.3849;2.4122;441.1000;440.1950;440.1680;44.9709;20.0964;7605.7100;4.9984;2.5003;440.1660;60.0314;605.1130;0.8132;426.3600;455.8400;46.5262;3.2182;558.0810;171.9950;14.5259;1497.1600;2501.0300;38.2635;1963.7400;0.9000;1239.2600;375.1600
40.4540;900.5130;396.1130;54.4417;13.5956;0.9311;2050.1600;58.8708;58.8864;82.5561;77.0414;82.7961;32.2175;1.9667;2.5728;1.8599;0.3999;30.6470;3.3809;49.9375;56.9492;49.4803;4.6619;4.0791;3.1231;19.9733;0.9561;9.9688;9.4934;87.3264;323.4710;236.1510;0.4751;76.3122;50.8489;348.0210;311.6460;326.2440;329.7550;333.2080;332.9420;333.6440;333.0020;2.7969;2.1824;57.8790;24.9869;20.0000;0.1859;911.4350;900.5020;23.6000;1.4823;1.7928;0.3000;0.3000;88.9680;3.3809;2.4146;441.1000;440.1950;440.1570;44.8104;20.0681;7596.2000;4.9984;2.5003;440.1590;60.0314;601.0340;0.8120;426.3600;455.8400;46.4999;3.1830;557.4400;170.9210;14.4582;1495.3600;2499.1600;38.2957;1961.4000;0.9000;1239.2600;372.0650
40.5667;900.4340;394.8720;54.5772;13.5165;0.9253;2042.9500;58.8626;58.8788;82.4838;77.1582;82.7333;31.5246;1.9668;2.5730;1.8599;0.3999;30.6237;3.0510;49.9375;56.9400;49.4763;4.6616;4.0791;3.1230;19.9724;0.9560;9.9688;9.4934;86.9907;323.4680;236.4590;0.4751;75.9912;51.0294;347.0660;310.9710;325.4970;328.9910;332.4830;332.1800;332.9150;332.2590;2.7966;2.1824;57.8826;24.7986;20.0000;0.1859;911.3690;900.4350;23.6000;1.4823;1.7928;0.3000;0.3000;90.0372;3.0510;2.5036;441.1000;440.1890;440.1850;44.8563;20.0742;7598.2600;4.9984;2.5003;440.1850;60.0307;602.1470;0.8129;426.3600;455.8400;46.4504;3.1837;557.4820;171.1050;14.4216;1495.7100;2499.5800;38.2967;1961.7500;0.9000;1239.2600;373.1950
40.8951;900.4340;399.0080;55.0306;13.5699;0.9293;2047.8400;58.8626;58.8788;82.5805;77.3152;82.8331;31.4445;1.9667;2.5730;1.8599;0.3999;30.6272;3.1808;49.9375;56.9334;49.4724;4.6616;4.0791;3.1228;19.9707;0.9559;9.9688;9.4934;87.6381;323.4380;235.8000;0.4751;76.2382;51.2881;348.0840;311.7690;325.2570;328.7540;332.2590;331.9400;332.6660;332.0260;2.7966;2.1824;57.8826;24.7774;20.0000;0.1859;911.3790;900.4350;23.6000;1.4823;1.7928;0.3000;0.3000;89.6145;3.1808;2.4669;441.1000;440.1880;440.1710;45.1541;20.1276;7616.1500;4.9984;2.5003;440.1730;60.0273;608.4100;0.8133;426.3600;455.8400;46.4407;3.2513;558.7050;172.8620;14.5498;1499.1600;2503.0600;38.2332;1966.2900;0.9000;1239.2600;377.2530
